22295016660	2012-08-21	01	98
55058040407	2012-08-21	08	1
22295026830	2012-08-21	17	16
55058000367	2012-08-21	14	194
22295036780	2012-08-21	22	434
22295016760	2012-08-21	07	210
22295019835	2012-08-21	11	529
22295026790	2012-08-21	11	115
22295026660	2012-08-21	07	329
22295020604	2012-08-21	05	360
22295024919	2012-08-21	14	682
22295016730	2012-08-21	05	178
22295010011	2012-08-21	05	86
22295026720	2012-08-21	08	29
22295016660	2012-08-21	07	364
22295019835	2012-08-21	20	31
22295026830	2012-08-21	15	9
22295034639	2012-08-21	05	424
22295026820	2012-08-21	22	143
22295016660	2012-08-21	16	109
55058050682	2012-08-22	00	101
55058006680	2012-08-21	20	101
22295016760	2012-08-21	05	94
22295018934	2012-08-21	14	453
22295026780	2012-08-21	11	22
22295026810	2012-08-21	23	311
22295020604	2012-08-21	07	341
22295016670	2012-08-21	16	338
22295024919	2012-08-21	08	16
22295026760	2012-08-21	14	179
22295039845	2012-08-21	22	148
55058000682	2012-08-21	00	105
22295026770	2012-08-21	13	589
22295016680	2012-08-21	08	126
55058000367	2012-08-21	21	408
22295026790	2012-08-22	00	35
22295016660	2012-08-21	18	118
55058058484	2012-08-21	07	318
55058000367	2012-08-21	15	48
22295039835	2012-08-21	19	71
22295019356	2012-08-22	00	174
22295019835	2012-08-21	10	295
22295019845	2012-08-21	10	322
22295018170	2012-08-21	19	341
22295039845	2012-08-21	07	99
55058006740	2012-08-22	00	64
22295026760	2012-08-21	12	429
22295039845	2012-08-21	20	319
55058058484	2012-08-21	11	348
22295038488	2012-08-21	03	900
22295018907	2012-08-21	08	575
22295016660	2012-08-21	06	42
22295019835	2012-08-21	21	120
22295026780	2012-08-21	13	95
22295034639	2012-08-21	04	447
22295026840	2012-08-21	17	16
22295016670	2012-08-21	14	264
55058000367	2012-08-21	17	347
22295026790	2012-08-21	23	147
22295019835	2012-08-21	12	550
22295026770	2012-08-21	15	269
22295026660	2012-08-21	06	173
22295019354	2012-08-21	21	155
55058044727	2012-08-21	14	118
22295026790	2012-08-21	16	169
22295016730	2012-08-21	06	29
22295026730	2012-08-21	13	185
22295018907	2012-08-21	21	126
22295016660	2012-08-21	04	67
55058006680	2012-08-21	21	36
22295019845	2012-08-21	11	723
22295019835	2012-08-21	23	70
22295034639	2012-08-21	06	478
55058000367	2012-08-21	20	144
22295016660	2012-08-21	19	98
55058058484	2012-08-21	17	789
22295026730	2012-08-21	00	88
22295024887	2012-08-21	23	2471
22295019835	2012-08-21	09	406
22295020604	2012-08-21	06	360
22295026840	2012-08-21	16	79
22295023008	2012-08-21	10	968
22295026760	2012-08-21	13	454
22295020011	2012-08-21	22	402
22295026710	2012-08-21	08	70
22295038488	2012-08-21	02	566
55058000682	2012-08-21	19	94
22295026660	2012-08-21	08	286
22295016760	2012-08-21	04	52
22295019354	2012-08-21	23	51
22295026790	2012-08-21	21	126
55058000367	2012-08-21	22	32
22295039845	2012-08-21	00	49
22295015770	2012-08-21	18	1943
55058044727	2012-08-21	15	52
22295026830	2012-08-21	12	264
22295010604	2012-08-21	15	209
22295024887	2012-08-21	22	2128
22295038488	2012-08-21	00	909
22295018907	2012-08-21	09	154
22295018907	2012-08-21	20	134
22295026680	2012-08-21	19	139
22295020604	2012-08-21	00	456
22295026780	2012-08-21	12	159
22295016670	2012-08-21	15	298
22295026760	2012-08-21	11	1051
55058058484	2012-08-21	16	299
22295018934	2012-08-21	19	52
22295039845	2012-08-21	21	365
22295020011	2012-08-21	07	85
22295019835	2012-08-21	13	211
22295026770	2012-08-21	16	344
55058044727	2012-08-21	17	184
22295023008	2012-08-21	11	1307
22295010604	2012-08-21	17	215
22295016730	2012-08-21	07	135
22295020011	2012-08-21	23	384
55058000367	2012-08-21	16	177
22295026660	2012-08-21	09	443
22295034639	2012-08-21	07	464
55058058484	2012-08-21	14	1222
22295016670	2012-08-21	08	447
22295024887	2012-08-21	20	2084
55058000682	2012-08-21	05	23
22295018907	2012-08-21	22	246
22295016660	2012-08-21	05	101
22295019835	2012-08-21	22	96
22295026830	2012-08-21	13	145
22295020011	2012-08-21	21	360
55058009933	2012-08-21	00	180
22295019835	2012-08-21	15	462
22295016760	2012-08-21	03	106
22295028903	2012-08-21	08	237
55058000367	2012-08-21	18	289
22295026790	2012-08-21	15	74
22295020604	2012-08-21	01	360
22295016680	2012-08-21	05	89
22295034639	2012-08-21	19	257
22295019835	2012-08-21	08	288
22295023008	2012-08-21	13	2820
22295026690	2012-08-22	00	58
22295015770	2012-08-21	19	1918
22295023987	2012-08-21	16	1328
22295019845	2012-08-21	12	121
22295020194	2012-08-21	08	1503
22295039835	2012-08-21	00	173
22295030682	2012-08-21	18	1850
22295026720	2012-08-21	16	13
22295034639	2012-08-21	01	389
22295020604	2012-08-21	03	360
22295026780	2012-08-21	15	93
22295020194	2012-08-21	18	1587
22295026760	2012-08-21	10	570
22295016670	2012-08-21	09	143
22295024887	2012-08-21	16	1017
22295016760	2012-08-21	01	189
22295038488	2012-08-21	01	1373
22295015770	2012-08-21	17	1390
22295019845	2012-08-21	14	164
22295010604	2012-08-21	16	376
22295019835	2012-08-21	14	355
22295026710	2012-08-21	13	129
22295039845	2012-08-21	16	244
22295016700	2012-08-21	16	141
55058000367	2012-08-21	19	278
22295034639	2012-08-21	23	102
22295028903	2012-08-21	09	142
55058006750	2012-08-21	11	197
22295026770	2012-08-21	17	442
55058054727	2012-08-21	15	245
55058058484	2012-08-21	15	1088
22295024887	2012-08-21	21	1559
22295038488	2012-08-21	07	1351
22295018907	2012-08-21	23	189
22295023987	2012-08-21	17	760
22295020194	2012-08-21	09	1139
22295034639	2012-08-21	00	281
22295030682	2012-08-21	19	3356
22295039835	2012-08-21	01	270
22295016700	2012-08-21	14	201
22295024887	2012-08-21	17	508
22295019835	2012-08-21	16	499
22295016680	2012-08-21	06	50
22295026840	2012-08-21	06	61
55058006750	2012-08-21	13	43
22295034639	2012-08-21	18	266
22295023008	2012-08-22	00	728
22295023008	2012-08-21	12	1541
22295039835	2012-08-21	13	333
22295016830	2012-08-22	00	35
22295026690	2012-08-21	23	11
22295020011	2012-08-21	20	325
22295015770	2012-08-21	22	320
22295023987	2012-08-21	15	1846
22295015770	2012-08-21	16	505
22295026830	2012-08-21	10	100
22295019845	2012-08-21	15	7
22295026710	2012-08-21	12	32
22295038488	2012-08-21	21	1422
22295034639	2012-08-21	02	399
22295039845	2012-08-21	17	343
22295026720	2012-08-21	15	63
22295034639	2012-08-21	22	131
22295019356	2012-08-21	18	935
22295016660	2012-08-21	08	24
22295020194	2012-08-21	19	843
55058054727	2012-08-21	14	320
22295023008	2012-08-21	14	2185
22295034639	2012-08-21	16	385
22295024887	2012-08-21	15	597
22295016760	2012-08-21	00	513
22295038488	2012-08-21	06	802
22295020604	2012-08-21	02	360
22295026690	2012-08-21	22	27
22295039845	2012-08-21	15	470
22295026800	2012-08-21	16	211
22295034639	2012-08-21	20	437
22295036780	2012-08-22	00	58
22295026840	2012-08-21	21	100
22295019845	2012-08-21	17	113
22295015770	2012-08-21	14	176
22295039835	2012-08-21	12	207
22295010604	2012-08-21	11	49
22295030682	2012-08-21	21	2194
22295015770	2012-08-21	23	132
22295028903	2012-08-21	22	290
22295038488	2012-08-21	04	396
22295026840	2012-08-21	18	51
22295038488	2012-08-21	20	3706
55058054727	2012-08-21	16	132
22295020194	2012-08-21	22	1528
55058006750	2012-08-21	12	141
22295016680	2012-08-21	07	194
22295010604	2012-08-21	13	302
22295026750	2012-08-21	17	148
22295023008	2012-08-21	15	2537
22295039835	2012-08-21	10	445
22295026720	2012-08-21	01	111
22295026690	2012-08-21	20	47
22295016700	2012-08-21	15	296
22295034639	2012-08-21	17	340
55058009933	2012-08-21	16	193
22295019835	2012-08-21	17	180
22295038488	2012-08-21	22	1309
22295034639	2012-08-21	03	360
22295016740	2012-08-21	05	219
22295026670	2012-08-21	08	52
22295023987	2012-08-21	14	1814
22295019356	2012-08-21	19	1393
22295015770	2012-08-21	21	469
22295024887	2012-08-21	05	808
22295030682	2012-08-22	00	496
22295016660	2012-08-21	09	82
22295023008	2012-08-21	17	3521
22295016700	2012-08-21	13	178
22295030682	2012-08-21	20	3765
22295026750	2012-08-21	22	180
22295016720	2012-08-21	20	55
22295034639	2012-08-21	15	356
22295036780	2012-08-21	08	243
22295028903	2012-08-21	23	231
22295024887	2012-08-21	14	855
22295016680	2012-08-21	01	220
22295034919	2012-08-21	14	299
22295019356	2012-08-21	17	1271
55058009933	2012-08-21	17	329
22295034639	2012-08-21	21	631
22295020194	2012-08-21	23	1219
22295019845	2012-08-21	16	279
22295026840	2012-08-21	20	54
22295026750	2012-08-21	16	185
22295023987	2012-08-21	12	979
22295015770	2012-08-21	15	376
22295026790	2012-08-21	07	58
22295026720	2012-08-21	00	85
22295016740	2012-08-21	07	35
22295039845	2012-08-21	14	229
22295024887	2012-08-21	12	110
22295026750	2012-08-21	07	419
22295038488	2012-08-21	05	210
22295024887	2012-08-21	04	818
22295028903	2012-08-21	21	336
22295016660	2012-08-21	21	261
55058054727	2012-08-21	17	192
22295036780	2012-08-21	06	220
22295030682	2012-08-21	22	3755
22295026750	2012-08-21	14	89
22295039835	2012-08-21	11	619
22295016700	2012-08-21	12	129
22295026690	2012-08-21	21	5
22295026750	2012-08-21	23	225
22295039845	2012-08-21	12	95
22295016710	2012-08-21	08	897
22295026800	2012-08-21	15	218
22295016720	2012-08-21	21	60
55058009933	2012-08-21	15	43
22295034919	2012-08-21	09	252
22295015770	2012-08-21	13	871
22295020194	2012-08-21	21	1586
22295016680	2012-08-21	00	384
22295016690	2012-08-21	12	38
22295038488	2012-08-21	23	1778
22295036760	2012-08-21	08	78
22295026670	2012-08-21	09	135
22295019356	2012-08-21	16	1095
22295024887	2012-08-21	06	1416
22295015770	2012-08-21	20	2133
22295018907	2012-08-21	00	243
22295023987	2012-08-21	13	1556
55058054727	2012-08-21	11	69
55058050682	2012-08-21	05	26
22295026750	2012-08-21	21	107
22295016720	2012-08-21	23	294
22295034639	2012-08-21	14	500
22295024887	2012-08-21	13	617
22295039845	2012-08-21	09	197
22295016800	2012-08-22	00	93
22295016660	2012-08-21	20	18
55058006750	2012-08-21	17	182
22295015770	2012-08-21	08	464
22295019835	2012-08-21	03	86
22295039835	2012-08-21	17	183
22295023008	2012-08-21	16	3233
55058000682	2012-08-21	13	87
22295026800	2012-08-21	13	38
22295036780	2012-08-21	07	450
22295015770	2012-08-21	12	488
22295019356	2012-08-21	14	1013
22295026710	2012-08-21	16	176
22295023987	2012-08-21	23	130
22295039835	2012-08-21	07	46
22295026790	2012-08-21	06	19
55058050682	2012-08-21	07	38
22295023987	2012-08-21	11	1282
22295039845	2012-08-21	13	257
22295016660	2012-08-21	22	27
55058054727	2012-08-21	10	79
22295016830	2012-08-21	21	120
22295026710	2012-08-21	00	270
22295023008	2012-08-21	18	2693
22295030682	2012-08-21	23	4441
22295034639	2012-08-21	12	557
22295024887	2012-08-21	11	272
22295028903	2012-08-21	20	19
22295034919	2012-08-21	13	652
22295039835	2012-08-21	16	98
22295039845	2012-08-21	11	94
22295016710	2012-08-21	09	554
22295016780	2012-08-21	18	156
55058009933	2012-08-21	14	18
22295039845	2012-08-21	08	205
22295015770	2012-08-21	10	704
22295020194	2012-08-21	20	1119
22295026750	2012-08-21	15	230
22295015770	2012-08-21	09	701
22295026710	2012-08-21	14	66
22295026750	2012-08-21	00	274
22295020194	2012-08-21	13	821
22295024887	2012-08-21	07	1565
22295036760	2012-08-21	17	239
22295026760	2012-08-21	19	70
22295023987	2012-08-21	22	304
55058054727	2012-08-21	12	28
55058009933	2012-08-21	09	111
22295016830	2012-08-21	23	105
22295016690	2012-08-21	13	28
55058009933	2012-08-21	12	254
22295034919	2012-08-21	12	376
22295026750	2012-08-21	13	120
22295023987	2012-08-21	05	284
22295039835	2012-08-21	14	183
22295026710	2012-08-21	01	19
22295023008	2012-08-21	19	2660
22295016780	2012-08-21	08	462
22295016700	2012-08-21	11	108
22295026770	2012-08-21	08	126
22295016710	2012-08-21	07	129
22295016720	2012-08-21	22	125
22295034639	2012-08-21	13	658
22295024887	2012-08-21	01	1210
22295018907	2012-08-21	07	191
22295019356	2012-08-21	15	1021
22295023987	2012-08-21	20	701
22295016670	2012-08-21	00	13
22295023987	2012-08-21	10	1640
55058048452	2012-08-21	07	182
22295026750	2012-08-21	01	353
22295020194	2012-08-21	12	615
22295034639	2012-08-21	11	245
22295024887	2012-08-21	10	147
22295025770	2012-08-21	10	1713
22295034919	2012-08-21	10	199
22295036760	2012-08-21	16	57
22295016660	2012-08-21	23	101
22295026680	2012-08-21	10	53
55058006750	2012-08-21	18	53
55058009933	2012-08-21	08	176
22295028907	2012-08-21	13	383
22295039845	2012-08-21	10	277
22295016710	2012-08-21	06	13
22295016820	2012-08-21	02	74
55058009933	2012-08-21	13	33
22295020194	2012-08-21	00	546
22295026750	2012-08-21	12	147
22295019356	2012-08-21	13	1409
22295015770	2012-08-21	11	708
22295023987	2012-08-21	04	346
55058050682	2012-08-21	00	314
22295026710	2012-08-21	15	192
22295030682	2012-08-21	10	1077
22295020194	2012-08-21	10	658
22295024887	2012-08-21	00	1572
22295026680	2012-08-21	12	232
22295026760	2012-08-21	18	441
22295016690	2012-08-21	14	120
55058054727	2012-08-21	13	155
22295016670	2012-08-21	01	93
55058000682	2012-08-21	16	314
22295016780	2012-08-21	17	900
22295038484	2012-08-21	07	1472
22295023987	2012-08-21	06	364
22295039835	2012-08-21	15	297
55058000367	2012-08-21	07	223
22295026800	2012-08-21	11	195
22295016840	2012-08-21	21	177
22295016710	2012-08-22	00	116
22295026830	2012-08-22	00	128
55058009933	2012-08-21	11	203
22295025770	2012-08-21	11	1279
22295026750	2012-08-21	10	252
22295016710	2012-08-21	04	81
22295016670	2012-08-21	03	74
22295030682	2012-08-21	11	2129
22295028907	2012-08-21	12	27
22295020194	2012-08-21	01	241
22295016660	2012-08-22	00	116
22295019356	2012-08-21	12	492
22295024887	2012-08-21	02	1181
55058050682	2012-08-21	01	85
22295023987	2012-08-21	21	182
22295010604	2012-08-21	18	69
55058059835	2012-08-21	09	50
22295034639	2012-08-21	10	69
22295030682	2012-08-21	08	3536
22295034919	2012-08-21	11	387
22295025770	2012-08-21	13	451
22295019835	2012-08-21	07	53
22295026670	2012-08-21	18	52
22295030686	2012-08-21	18	1862
22295026710	2012-08-21	02	185
55058000682	2012-08-21	17	71
22295026660	2012-08-21	13	966
22295019356	2012-08-21	10	537
22295010208	2012-08-21	08	122
22295038484	2012-08-21	06	655
55058050682	2012-08-21	03	103
55058000367	2012-08-21	06	26
55058006700	2012-08-21	14	179
22295030682	2012-08-21	13	3007
22295016780	2012-08-21	16	181
55058050682	2012-08-21	17	308
22295028907	2012-08-21	10	107
22295016820	2012-08-21	03	113
22295026750	2012-08-21	02	41
22295026680	2012-08-21	13	115
55058006740	2012-08-21	22	491
22295020194	2012-08-21	11	365
22295036760	2012-08-21	15	82
22295018934	2012-08-21	01	111
55058040407	2012-08-21	20	128
22295016710	2012-08-21	05	131
22295026750	2012-08-21	11	35
55058059933	2012-08-21	17	99
22295016830	2012-08-21	11	154
22295038484	2012-08-21	04	230
22295023987	2012-08-21	07	318
22295030686	2012-08-21	19	2867
22295026670	2012-08-21	02	145
22295020194	2012-08-21	17	2089
22295026660	2012-08-21	12	913
22295036760	2012-08-21	07	107
55058006690	2012-08-21	00	114
22295036760	2012-08-21	13	89
22295026680	2012-08-21	15	26
22295026730	2012-08-21	21	36
22295024887	2012-08-21	03	729
22295016670	2012-08-21	02	84
55058050682	2012-08-21	16	254
22295016720	2012-08-21	13	32
22295038484	2012-08-21	21	1877
22295030682	2012-08-21	09	2866
22295025770	2012-08-21	12	863
22295023987	2012-08-21	01	382
22295015770	2012-08-21	07	15
55058006740	2012-08-21	23	511
55058059835	2012-08-21	14	115
22295016830	2012-08-21	10	196
22295016670	2012-08-21	04	66
55058050682	2012-08-21	02	51
22295010208	2012-08-21	09	276
22295030682	2012-08-21	12	2399
22295016810	2012-08-21	23	125
22295016820	2012-08-21	04	5
22295026660	2012-08-21	10	675
22295020194	2012-08-21	02	114
22295010208	2012-08-21	21	122
22295019356	2012-08-21	11	936
55058059933	2012-08-21	16	90
22295026780	2012-08-21	21	71
22295016800	2012-08-21	21	151
22295010011	2012-08-21	10	43
55058000682	2012-08-21	14	261
22295020194	2012-08-21	16	1179
22295016720	2012-08-21	15	112
55058006740	2012-08-21	21	379
22295016710	2012-08-21	18	54
22295026680	2012-08-21	14	38
22295025770	2012-08-21	14	755
22295030682	2012-08-21	14	2254
22295016710	2012-08-21	02	70
22295010208	2012-08-21	07	19
22295038484	2012-08-21	20	5132
55058059933	2012-08-21	14	214
22295016780	2012-08-21	15	80
22295018907	2012-08-21	18	42
22295038484	2012-08-21	05	16
22295023987	2012-08-21	00	35
22295028907	2012-08-21	17	470
22295026710	2012-08-21	23	79
22295016670	2012-08-21	22	71
22295026680	2012-08-21	16	106
55058059835	2012-08-21	15	222
22295016670	2012-08-21	05	78
22295010208	2012-08-21	20	22
22295038484	2012-08-22	00	174
55058006690	2012-08-21	07	224
22295020194	2012-08-21	14	581
22295026780	2012-08-21	20	91
22295038484	2012-08-21	03	142
22295023987	2012-08-21	02	235
22295015770	2012-08-21	06	170
22295016720	2012-08-21	14	93
22295016710	2012-08-21	00	105
22295016780	2012-08-21	07	185
22295016710	2012-08-21	19	4
22295016780	2012-08-21	13	354
22295038484	2012-08-21	22	1325
22295025770	2012-08-21	15	1224
22295028907	2012-08-21	16	279
22295023008	2012-08-21	03	2079
22295026660	2012-08-22	00	66
55058050682	2012-08-21	15	303
22295020194	2012-08-21	05	292
22295026660	2012-08-21	11	1242
22295026670	2012-08-21	01	19
22295019356	2012-08-21	08	784
22295016800	2012-08-21	11	149
55058054727	2012-08-21	19	209
22295030682	2012-08-21	15	2758
22295018170	2012-08-21	22	86
55058059835	2012-08-21	17	37
22295018907	2012-08-21	19	116
22295016670	2012-08-21	07	289
22295016750	2012-08-22	00	35
