22295018170	11	0.891891891892	2818.10810811	0.0540540540541	0.0	0.108108108108	0.0	37
22295016750	11	0.285714285714	194.285714286	0.0	0.0	0.714285714286	0.0	7
22295026750	23	0.915094339623	2054.37735849	0.141509433962	0.0849056603774	0.0	0.0	106
22295038484	14	0.852348993289	1754.75167785	0.0738255033557	0.0604026845638	0.0805369127517	0.00671140939597	149
55058058484	20	0.766798418972	811.813438735	0.0379446640316	0.0924901185771	0.0173913043478	0.123320158103	1265
22295023008	8	0.930018416206	2049.45303867	0.0810313075506	0.0478821362799	0.0220994475138	0.0	543
22295030682	6	0.950561797753	1383.68988764	0.0426966292135	0.0179775280899	0.0269662921348	0.00449438202247	445
22295026760	22	1.0	2146.66666667	0.0	0.0	0.0	0.0	6
22295026840	7	1.0	520.0	0.0	0.0	0.0	0.0	1
22295019356	4	0.909090909091	1563.63636364	0.0	0.0	0.0909090909091	0.0	11
22295019845	16	1.0	1059.0	0.0	0.0	0.0	0.0	1
55058058484	21	0.727828746177	504.525993884	0.0183486238532	0.0366972477064	0.0244648318043	0.211009174312	327
22295038484	15	0.921397379913	2078.6419214	0.056768558952	0.0262008733624	0.0480349344978	0.00436681222707	229
22295026790	22	0.974358974359	1519.84615385	0.0512820512821	0.025641025641	0.0	0.0	39
22295038484	1	0.877777777778	5444.68888889	0.255555555556	0.122222222222	0.0	0.0	90
22295025770	7	0.0	0.0	0.0	0.0	1.0	0.0	2
22295039845	4	0.860465116279	2062.6744186	0.139534883721	0.116279069767	0.0	0.0232558139535	43
22295010604	3	1.0	470.916666667	0.0	0.0	0.0	0.0	24
55058006680	7	0.5	140.0	0.0	0.0	0.5	0.0	2
22295038488	21	0.887179487179	1760.84615385	0.0769230769231	0.107692307692	0.00512820512821	0.0	195
22295026810	22	0.72972972973	1667.02702703	0.108108108108	0.27027027027	0.0	0.0	37
22295018170	6	1.0	880.0	0.0	0.0	0.0	0.0	1
22295026700	23	0.939393939394	1528.01515152	0.0606060606061	0.0151515151515	0.0151515151515	0.030303030303	66
22295038488	5	0.5	123.458333333	0.0	0.0	0.5	0.0	24
22295016750	0	1.0	1329.875	0.0	0.0	0.0	0.0	8
22295026760	20	1.0	38716.0	1.0	0.0	0.0	0.0	2
55058050682	3	1.0	336.666666667	0.0	0.0	0.0	0.0	6
22295038488	0	1.0	1304.61016949	0.0	0.0	0.0	0.0	59
22295024919	7	0.936507936508	2324.64761905	0.0952380952381	0.0507936507937	0.0126984126984	0.0	315
22295016750	13	0.946428571429	1169.53571429	0.0535714285714	0.0	0.0535714285714	0.0	56
22295038488	20	0.96383363472	1553.21518987	0.0307414104882	0.0235081374322	0.0126582278481	0.0	553
