22295016840	0.742528735632	1743.1908046	0.154022988506	0.245977011494	0.0114942528736	0.0	435
22295020194	0.783623807958	2141.03288392	0.133837553436	0.0542584676093	0.0263071358106	0.135810588622	3041
22295018907	0.89872173058	2027.61160275	0.0619469026549	0.0619469026549	0.031465093412	0.007866273353	1017
22295028907	0.899862825789	2292.05349794	0.0480109739369	0.0754458161866	0.0205761316872	0.00411522633745	729
22295016710	0.949825783972	3190.87804878	0.138675958188	0.0271777003484	0.011149825784	0.0118466898955	1435
55058044727	0.905405405405	1088.56081081	0.0135135135135	0.0	0.0202702702703	0.0743243243243	148
22295016800	0.949856733524	1927.66189112	0.0515759312321	0.0386819484241	0.00429799426934	0.00716332378223	698
22295026830	0.741389728097	4610.66404834	0.157703927492	0.186102719033	0.0175226586103	0.0549848942598	1655
22295016700	0.968847352025	2919.47196262	0.144859813084	0.00934579439252	0.018691588785	0.00311526479751	642
22295016750	0.911409395973	2825.51543624	0.10067114094	0.041610738255	0.0362416107383	0.0107382550336	745
22295016660	0.875	1688.546875	0.0364583333333	0.0364583333333	0.0885416666667	0.0	192
22295018903	1.0	2949.44444444	0.111111111111	0.0	0.0	0.0	9
22295028903	0.919884169884	2882.13320463	0.0810810810811	0.042471042471	0.0337837837838	0.003861003861	1036
22295016810	0.93023255814	2002.04651163	0.093023255814	0.0697674418605	0.0	0.0	43
22295023987	0.888713496448	2741.53393844	0.0584056827151	0.042225730071	0.0430149960537	0.026045777427	2534
22295016670	0.95966620306	2890.46036161	0.122855818266	0.025498377376	0.0106629578118	0.00417246175243	2157
22295016740	0.900804289544	1328.41018767	0.0455764075067	0.0187667560322	0.0697050938338	0.0107238605898	373
22295016830	0.239273927393	1239.37953795	0.049504950495	0.740924092409	0.019801980198	0.0	606
22295026680	0.796116504854	1896.53721683	0.0517799352751	0.122977346278	0.0776699029126	0.00323624595469	309
22295026810	0.812351543943	4386.63420428	0.0973871733967	0.152019002375	0.021377672209	0.0142517814727	421
22295026770	0.708806818182	2978.73721591	0.126420454545	0.0710227272727	0.215909090909	0.00426136363636	704
22295016760	0.904530744337	3396.59708738	0.121359223301	0.0533980582524	0.0355987055016	0.00647249190939	618
55058059933	0.960144927536	730.057971014	0.0615942028986	0.0	0.0036231884058	0.036231884058	276
22295026800	0.745253164557	2595.27848101	0.257911392405	0.0300632911392	0.0632911392405	0.161392405063	632
22295016690	0.98	2800.62666667	0.113333333333	0.00666666666667	0.00666666666667	0.00666666666667	150
22295024887	0.910504694836	2490.44131455	0.102699530516	0.0610328638498	0.0255281690141	0.00293427230047	3408
22295026760	0.898427672956	2985.30220126	0.166981132075	0.0814465408805	0.0150943396226	0.00503144654088	3180
22295026840	0.885416666667	2214.09375	0.171875	0.0833333333333	0.0104166666667	0.0208333333333	192
22295026720	1.0	1455.38461538	0.0	0.0	0.0	0.0	13
22295016680	0.642056074766	2713.31588785	0.133644859813	0.257009345794	0.0915887850467	0.00934579439252	1070
22295026700	0.838762214984	1744.34527687	0.0521172638436	0.0798045602606	0.0765472312704	0.00488599348534	614
22295014919	0.914711729622	3622.76978131	0.147912524851	0.0493041749503	0.027435387674	0.00854870775348	5030
22295019835	0.932231404959	2136.6214876	0.0446280991736	0.0561983471074	0.0099173553719	0.00165289256198	605
